Designator,Mid X,Mid Y,Rotation,Layer
R1,166.497,-97.2566,180.0,bottom
R2,172.6184,-97.3836,180.0,bottom
R3,172.6896,-124.714,180.0,bottom
mix1,168.633,-89.7286,0.0,top
mix2,168.633,-103.439333,0.0,top
mix3,168.633,-117.150066,0.0,top
mix4,168.633,-130.860799,0.0,top
mult1,168.6052,-32.559,0.0,top
mult2,168.6052,-46.259333,0.0,top
mult3,168.6052,-59.959666,0.0,top
mult4,168.6052,-73.659999,0.0,top
